code,name,Security Group,Open,High,Low,LTP,No. of Shares Traded ,Total Turnover in Lac,No. of Trades ,
542230,ABSLNN50ET,B,38.50,38.90,38.37,38.47,248,0.09,23,
540181,SALEM,X,44.25,45.90,41.20,44.00,225,0.09,11,
590136,KOTAKBKETF,B,409.00,412.40,409.00,412.26,24,0.09,13,
520141,SIBARAUT,X,6.96,7.35,6.78,6.86,1185,0.08,15,
509760,MODRNSH,X,17.50,17.50,16.87,16.87,484,0.08,13,
512477,BETXIND,X,77.57,77.57,72.90,76.76,108,0.08,6,
513303,MDRNSTL,X,14.94,14.94,14.37,14.69,561,0.08,13,
513687,SPECTRA,X,5.69,5.69,5.69,5.69,1540,0.08,1,
507817,WIREFABR,X,149.00,149.00,138.00,147.80,62,0.08,4,
504648,BOMBWIR,X,22.20,22.20,21.35,21.35,385,0.08,9,
532070,SUMUKA,XT,68.40,75.50,68.40,75.50,118,0.08,6,
532315,TELESYS,X,10.30,10.30,9.60,10.19,824,0.08,21,
523419,TNTELE,T,6.62,6.80,6.62,6.65,1270,0.08,12,
530915,JRFOODS,XT,4.00,4.00,3.85,3.85,2045,0.08,4,
530953,SUNILAGR,X,159.70,159.70,151.00,153.65,52,0.08,6,
526871,INTECCAP,X,17.74,17.74,17.29,17.70,478,0.08,7,
526823,RAJINFRA,X,7.26,7.26,7.26,7.26,1201,0.08,4,
526839,SIPL,X,9.90,9.90,9.89,9.89,825,0.08,10,
530095,PRADHIN,X,28.50,31.50,28.50,31.50,269,0.08,14,
530187,ATHARVENT,X,2.61,2.74,2.51,2.74,3247,0.08,9,
530499,AKCAPIT,X,423.00,428.00,421.10,428.00,21,0.08,5,
750770,CGCL-RE,R,200.00,200.00,136.65,160.10,50,0.08,9,
543440,DSPN50ETF,B,176.00,176.25,176.00,176.25,46,0.08,18,
540679,SMSLIFE,B,558.00,558.00,550.00,550.00,16,0.08,11,
539112,SAB,X,74.10,82.85,67.00,76.00,118,0.08,8,
539218,SAUMYA,X,82.10,82.10,82.10,82.10,100,0.08,1,
539673,RCL,Z,26.80,27.56,26.80,27.55,316,0.08,4,
533982,TERASOFT,B,38.80,38.80,38.00,38.30,207,0.08,38,
532904,SUPREMEINF,B,21.10,21.20,21.10,21.10,400,0.08,22,
532825,JAGJANANI,X,3.40,3.40,3.17,3.38,2731,0.08,20,
532721,VISASTEEL,T,10.30,10.63,9.80,10.63,800,0.08,5,
530289,SPCAPIT,X,16.55,16.55,15.80,15.90,438,0.07,9,
530171,DAULAT,X,19.40,20.69,18.92,20.63,393,0.07,10,
526983,ASHOKRE,P,7.31,7.31,7.31,7.31,1000,0.07,4,
526751,GRATEXI,XT,16.01,16.01,16.01,16.01,489,0.07,3,
530839,CLIOINFO,X,5.11,5.50,5.11,5.50,1503,0.07,9,
530853,HIPOLIN,X,62.40,70.00,62.40,69.97,113,0.07,5,
530797,SHGANEL,XT,17.10,17.15,17.10,17.10,410,0.07,5,
531025,VISAGAR,XT,0.99,0.99,0.99,0.99,7850,0.07,5,
531198,DHANADACO,XT,2.59,2.59,2.58,2.58,2847,0.07,24,
524614,INDXTRA,XT,81.90,81.90,77.00,77.00,97,0.07,12,
526431,WELTI,XT,13.68,13.68,13.68,13.68,514,0.07,18,
532290,BLBLIMITED,B,23.75,24.60,23.74,24.30,314,0.07,12,
532160,GUJSTATFIN,T,6.83,6.95,6.83,6.90,1122,0.07,19,
531453,MOHITIND,B,13.75,14.25,13.41,13.45,529,0.07,18,
531281,MARBLE,X,12.00,12.95,11.70,12.88,570,0.07,13,
504988,ZWELCAST,X,688.00,698.50,688.00,698.50,11,0.07,3,
500357,RAMAPPR-B,X,25.00,25.80,25.00,25.00,308,0.07,9,
513642,AXELPOLY,XT,46.80,46.80,42.50,42.50,165,0.07,4,
512489,OASISEC,X,62.70,62.70,56.25,61.00,132,0.07,9,
512589,SITAENT,X,15.75,16.00,15.26,16.00,491,0.07,12,
509835,PREMSYN,X,18.30,18.95,18.30,18.50,424,0.07,10,
511609,ISLCONSUL,X,28.00,28.60,28.00,28.60,260,0.07,2,
521080,PASARI,X,6.31,6.60,6.31,6.50,1144,0.07,24,
538568,FRUTION,XT,36.26,37.80,36.25,36.25,209,0.07,6,
539835,SUPERIOR,X,2.13,2.13,1.82,1.82,3808,0.07,16,
540008,BSLSENETFG,A,56.05,57.50,56.05,57.50,131,0.07,12,
538834,JMJFIN,X,16.40,16.40,16.40,16.40,466,0.07,8,
538952,ALFL,X,1.92,2.00,1.92,1.92,3601,0.07,22,
540798,FSC,T,17.65,18.00,17.65,17.75,437,0.07,10,
540174,SOUTHERNIN,XT,15.60,16.90,15.30,15.45,458,0.07,22,
540612,ICICILOVOL,B,139.50,139.84,139.40,139.40,52,0.07,8,
540590,RIDDHICORP,B,355.95,355.95,322.35,349.95,23,0.07,6,
543150,08GPG,B,0.90,1.00,0.90,0.90,7814,0.07,25,
520121,ARCEEIN,X,8.00,8.07,7.75,7.75,753,0.06,12,
522091,UVDRHOR,X,90.95,90.95,84.60,90.95,71,0.06,9,
519064,ZKHANDEN,XT,37.60,37.60,37.60,37.60,186,0.06,5,
516020,AGIOPAPER,X,3.94,4.33,3.94,4.33,1641,0.06,22,
500890,MODIRUBBER,T,68.90,68.90,68.90,68.90,100,0.06,2,
500189,NXTDIGITAL,B,120.45,120.45,120.10,120.10,50,0.06,3,
500016,ARUNAHTEL,X,13.49,13.49,13.10,13.12,531,0.06,8,
503229,SIMPLXREA,X,77.90,85.80,77.82,77.90,82,0.06,5,
507872,ASHNOOR,XT,32.88,35.46,32.88,33.92,192,0.06,9,
531322,HAVISHA,T,1.80,1.80,1.75,1.79,3902,0.06,12,
531744,GINISILK,X,38.44,38.44,36.61,37.70,178,0.06,4,
532056,ADIEXRE,XT,15.70,15.70,15.50,15.50,433,0.06,9,
526506,SYSTMTXC,X,250.80,250.80,235.00,248.00,26,0.06,5,
526604,LIPPISYS,XT,12.70,12.70,12.70,12.70,500,0.06,5,
524582,TIRUSTA,XT,74.90,74.90,72.80,72.80,94,0.06,6,
524038,VENLONENT,X,4.20,4.39,3.56,4.13,1600,0.06,21,
530669,ACEENGITEC,XT,10.45,10.95,10.45,10.95,598,0.06,7,
530445,SUMERUIND,XT,1.60,1.66,1.54,1.59,4351,0.06,18,
530331,PREMCO,X,346.00,346.00,334.00,334.20,20,0.06,6,
543226,UTIBANKETF,B,40.69,41.21,40.42,40.90,165,0.06,28,
543181,11AGG,B,9.72,9.72,8.58,9.50,757,0.06,6,
543219,ICICIALPLV,B,169.00,169.76,168.95,168.95,39,0.06,16,
543571,ICICIINFRA,B,51.25,51.50,51.16,51.48,121,0.06,9,
540789,DNAMEDIA,B,3.07,3.08,2.95,3.01,2032,0.06,10,
542206,NIVAKA,X,3.26,3.26,3.05,3.17,2028,0.06,17,
538902,DHUNTEAIND,B,203.55,204.00,201.80,204.00,30,0.06,10,
539096,AANANDALAK,X,9.01,9.06,8.50,9.06,716,0.06,19,
535620,BINNYMILLS,X,97.80,97.90,97.80,97.80,63,0.06,7,
533285,RDBRIL,X,38.50,39.40,38.50,39.40,166,0.06,5,
533019,SIMPLXPAP,X,21.85,21.85,19.25,20.80,319,0.06,9,
532988,RANEENGINE,B,200.20,202.75,199.50,201.00,31,0.06,12,
532957,GOKAKTEX,X,24.30,24.30,22.01,22.01,296,0.06,8,
530127,NPRFIN,X,15.00,15.00,14.97,14.97,336,0.05,4,
526799,UNQTYMI,XT,10.78,10.78,10.77,10.78,474,0.05,4,
531228,RANDER,X,7.01,7.01,7.01,7.01,784,0.05,6,
531017,ARISE,X,10.20,10.20,9.13,9.99,525,0.05,8,
523489,CMMHOSP,X,21.75,22.00,21.75,22.00,254,0.05,4,
523620,PHRMASI,XT,24.04,24.04,22.00,24.00,252,0.05,5,
532042,FRONTCORP,X,24.75,24.75,24.70,24.74,222,0.05,3,
531929,INNOCORP,X,7.00,7.00,6.35,6.94,748,0.05,15,
531902,GALLOPENT,X,16.83,16.83,15.01,15.01,321,0.05,21,
531716,TRICOMFRU,X,1.12,1.35,1.12,1.35,4079,0.05,14,
531502,ESARIND,X,5.47,5.47,5.47,5.47,1076,0.05,31,
507966,RASRESOR,X,32.99,32.99,31.49,32.88,171,0.05,7,
503776,MODIPON,X,31.51,34.59,31.51,34.59,178,0.05,6,
501833,CHOWGULSTM,XT,12.40,12.40,11.42,12.38,432,0.05,5,
515085,RESTILE,XT,3.25,3.30,3.25,3.30,1600,0.05,3,
514330,ONEGLOBAL,X,32.25,36.95,32.25,36.75,157,0.05,7,
523113,FUTURSEC,XT,17.44,17.44,17.44,17.44,323,0.05,5,
519612,MAHAANF,XT,28.00,29.94,28.00,28.00,179,0.05,11,
511593,LIBORDFIN,X,6.60,7.09,6.60,7.09,855,0.05,19,
511585,REGTRUS,X,2.65,2.65,2.62,2.62,2054,0.05,6,
509895,HINDMILL,X,232.50,232.50,229.00,232.50,25,0.05,4,
512604,HARIAEXPO,X,5.00,5.02,5.00,5.00,1025,0.05,9,
532826,RAJTV,B,41.81,42.55,41.25,42.55,142,0.05,8,
533336,DHUNINV,B,585.00,598.45,584.00,596.70,9,0.05,8,
533941,THOMASCOTT,B,41.25,44.50,41.00,44.50,144,0.05,18,
533629,TIJARIA,B,6.06,6.30,5.79,5.94,888,0.05,55,
538708,ETIL,X,8.59,8.98,8.01,8.65,635,0.05,13,
539123,VBIND,X,5.04,5.04,4.58,5.03,1162,0.05,7,
543465,MOMOMENTUM,B,35.26,36.73,35.26,36.71,163,0.05,22,
590115,MOM50,B,175.00,175.99,175.00,175.99,31,0.05,7,
512197,SILVERO,Z,2.90,2.90,2.66,2.84,1602,0.04,22,
513528,GLITTEKG,X,2.85,2.85,2.85,2.85,1600,0.04,13,
509009,AUSOMENT,B,66.28,66.28,61.00,61.00,73,0.04,7,
516096,SANPA,XT,151.35,154.40,149.70,149.70,28,0.04,4,
516106,SHKARTP,X,7.79,7.79,6.56,7.10,695,0.04,10,
519234,SIEL,XT,52.99,52.99,49.00,49.00,97,0.04,4,
505343,MONOT,Z,0.28,0.28,0.28,0.28,16646,0.04,3,
506979,APTPACK,XT,42.00,42.00,41.00,41.00,101,0.04,2,
500202,INDLEASE,X,5.56,6.14,5.56,5.74,768,0.04,8,
531398,SOURCENTRL,X,125.00,125.00,122.05,125.00,34,0.04,9,
531327,CHARMS,X,2.71,2.71,2.65,2.71,1551,0.04,15,
531380,CSURGSU,X,46.70,51.29,46.70,51.29,85,0.04,3,
531892,KHANDSE,B,29.50,29.50,29.25,29.30,151,0.04,3,
532015,GRAVITY,X,4.11,4.12,3.82,4.09,1232,0.04,19,
531169,SKPSEC,X,66.30,79.00,66.30,75.00,61,0.04,4,
531190,TAVERNIER,XT,9.30,9.30,9.30,9.30,500,0.04,2,
530715,ALPSINDUS,B,1.72,1.80,1.72,1.80,2728,0.04,6,
530521,VIRAT,X,234.90,234.90,230.00,230.10,21,0.04,3,
530943,SABTN,T,1.65,1.70,1.65,1.70,2501,0.04,2,
526827,SPICEISL,X,8.44,9.32,8.44,9.32,443,0.04,11,
530027,AADIIND,X,3.60,3.95,3.60,3.89,1129,0.04,18,
530161,GARODCH,P,7.10,7.10,7.10,7.10,700,0.04,2,
530407,EPIC,X,7.00,7.00,7.00,7.00,640,0.04,5,
543454,MAMFGETF,B,80.25,81.00,80.25,81.00,56,0.04,9,
543449,WEL,B,215.20,218.00,210.55,218.00,21,0.04,16,
543472,TECH,B,30.30,30.51,30.22,30.51,135,0.04,29,
543636,DCI,B,119.50,119.50,115.00,117.00,36,0.04,8,
543535,WEWIN,B,42.00,42.00,42.00,42.00,105,0.04,2,
543144,08MPD,B,2.40,2.50,2.11,2.11,2013,0.04,20,
540083,TVVISION,B,2.30,2.40,2.30,2.40,2083,0.04,3,
539784,LICNFNHGP,B,185.00,185.00,185.00,185.00,26,0.04,3,
538395,NAM,X,37.99,37.99,37.99,37.99,125,0.04,3,
535205,MYSTICELE,X,4.27,4.80,4.27,4.71,1025,0.04,26,
534612,AMTL,X,18.20,19.35,18.20,18.95,253,0.04,25,
534796,CDG,X,18.74,18.74,18.74,18.74,233,0.04,11,
532766,RICHAIND,Z,1.95,1.95,1.80,1.90,2542,0.04,14,
532692,RMCL,Z,1.85,1.85,1.71,1.71,2498,0.04,4,
530929,EUROASIA,P,17.33,17.33,17.33,17.33,200,0.03,2,
530795,SUNCITYSY,XT,6.94,6.94,6.94,6.94,500,0.03,2,
530577,LADDERUP,X,16.85,19.42,16.85,19.05,212,0.03,4,
530733,ENCODE,X,10.51,10.51,8.62,8.62,427,0.03,10,
530709,GOWRALE,XT,18.30,18.30,18.30,18.30,206,0.03,3,
530675,YORKEXP,XT,40.70,40.70,40.70,40.70,98,0.03,7,
531240,SHAMROIN,XT,4.61,4.90,4.61,4.90,744,0.03,7,
526117,SHERVANI,X,319.05,345.80,318.55,345.80,11,0.03,3,
526737,CORPOCO,XT,6.05,6.05,5.99,5.99,501,0.03,5,
531509,STEP2COR,X,19.42,19.42,17.99,17.99,201,0.03,2,
532425,GENUSPRIME,X,10.94,10.94,9.93,10.94,319,0.03,6,
507442,DHARSUGAR,Z,9.95,10.00,9.95,10.00,384,0.03,8,
506640,GUJCMDS,XT,57.25,57.25,52.00,56.40,58,0.03,9,
505250,GGDANDE,X,61.20,62.50,59.00,61.80,57,0.03,6,
514223,RAMGOPOLY,XT,5.34,5.60,5.34,5.60,608,0.03,6,
509069,INFOMEDIA,B,4.81,4.81,4.80,4.80,630,0.03,11,
509472,CRAVATEX,X,343.00,343.00,340.00,342.50,9,0.03,3,
511559,TIMESGTY,B,46.00,46.00,46.00,46.00,74,0.03,6,
511355,INDCEMCAP,X,9.50,9.50,9.15,9.32,375,0.03,20,
513488,SSWRL,X,29.85,29.85,28.01,29.85,111,0.03,3,
532694,ASMS,B,8.36,8.36,8.36,8.36,450,0.03,2,
532701,CELLA,Z,8.75,9.08,8.75,9.08,350,0.03,3,
532723,MPDL,X,23.73,23.73,23.72,23.73,166,0.03,11,
532759,ATLANTA,T,11.99,12.00,11.90,11.90,325,0.03,4,
532985,KTKSENSEX,A,63.00,63.22,62.50,62.52,56,0.03,18,
534623,JUPITERIN,X,17.00,17.50,16.50,17.50,208,0.03,21,
537985,INFRONICS,X,38.00,40.30,35.10,40.30,101,0.03,5,
533296,FMNL,B,5.05,5.05,4.97,5.00,657,0.03,11,
539946,BAZELINTER,XT,36.69,36.69,34.95,34.95,88,0.03,5,
540026,LAHL,XT,4.13,4.40,4.13,4.40,851,0.03,10,
539291,VASUDHAGAM,X,5.60,6.15,5.60,6.10,546,0.03,6,
538732,VGCL,B,51.45,51.45,44.53,50.65,67,0.03,5,
538894,OCTAL,X,23.07,23.07,22.00,22.99,133,0.03,11,
539005,JAYATMA,X,31.85,31.85,31.85,31.85,101,0.03,2,
541144,ACTIVE,XT,41.70,43.00,41.65,41.75,93,0.03,6,
543246,MAESGETF,B,28.30,28.40,27.91,28.30,114,0.03,14,
543605,HDFCQUAL,B,38.45,38.90,38.20,38.60,89,0.03,23,
543473,HEALTHY,B,7.53,7.74,7.53,7.57,401,0.03,48,
513430,MAITRI,XT,28.82,28.82,28.81,28.81,100,0.02,4,
513397,VALLABHSQ,X,5.32,5.32,5.32,5.32,500,0.02,4,
512215,STEPHANOTIS,X,29.90,29.90,27.10,27.10,106,0.02,3,
513043,REMIEDEL,X,33.57,43.98,33.57,40.50,60,0.02,5,
511359,ADMANUM,X,47.40,47.40,47.00,47.40,56,0.02,4,
511535,NDASEC,X,10.50,10.50,10.50,10.50,201,0.02,3,
508996,SATRAPROP,Z,0.98,1.02,0.94,0.98,2630,0.02,31,
509038,VOLLF,X,18.77,18.77,18.77,18.77,136,0.02,3,
509563,GARWAMAR,X,9.15,9.15,8.36,9.00,228,0.02,6,
517411,SHYAMTEL,B,8.33,8.33,8.33,8.33,300,0.02,150,
519415,KMGMILK,P,25.25,25.25,25.25,25.25,100,0.02,1,
505690,BRADYM,X,198.70,198.70,198.65,198.65,12,0.02,3,
502445,CITADEL,X,20.90,20.90,20.90,20.90,100,0.02,2,
508571,COCHMAL,X,66.79,73.00,66.79,73.00,39,0.02,8,
500174,GLFL,B,2.58,2.83,2.58,2.80,1101,0.02,4,
531381,ARIHANT,X,37.90,37.90,35.00,37.00,57,0.02,8,
531300,AMITINT,Z,3.00,3.09,2.95,3.09,719,0.02,9,
531847,ASTAR,B,709.85,709.85,684.05,684.05,3,0.02,3,
532219,ENERGYDEV,B,18.15,18.60,18.10,18.45,137,0.02,7,
526568,LONTE,XT,28.85,28.85,27.50,28.00,94,0.02,4,
526231,STDSFAC,XT,62.75,62.75,58.10,62.50,46,0.02,7,
524400,ISHITADR,X,48.00,51.75,46.30,51.75,45,0.02,4,
524414,NORRIS,X,12.35,12.35,12.35,12.35,177,0.02,5,
524502,RAAJMEDI,P,26.00,26.00,26.00,26.00,100,0.02,1,
530735,SUPERBAK,X,20.60,20.60,18.67,20.60,113,0.02,11,
530545,COSCO,X,169.00,169.00,163.15,163.15,16,0.02,3,
530595,TELECANOR,X,6.37,7.50,6.37,7.50,390,0.02,6,
530899,ASIAPAK,X,34.18,35.05,34.18,35.05,80,0.02,3,
530909,ERPSOFT,XT,78.19,78.19,78.19,78.19,26,0.02,2,
530249,BRIDGESE,X,7.05,7.10,7.05,7.10,330,0.02,6,
526891,MKTCREAT,X,8.49,8.49,8.01,8.30,308,0.02,11,
543569,HDFCNIF100,B,173.00,174.72,173.00,174.72,14,0.02,10,
543775,HDFCSML250,B,90.40,90.70,90.33,90.70,26,0.02,14,
543776,HDFCMID150,B,114.00,116.00,114.00,115.61,21,0.02,4,
540597,CONTAINER,XT,5.00,5.22,4.75,5.20,431,0.02,6,
540396,MANOMAY,B,127.50,134.20,127.50,134.20,22,0.02,5,
540159,PURPLE,X,6.44,7.08,6.44,6.44,366,0.02,4,
540311,JITFINFRA,T,91.95,93.88,91.95,93.88,31,0.02,2,
539046,MNKCMILTD,B,16.70,17.05,16.55,16.55,174,0.02,11,
539251,BALKRISHNA,B,32.70,32.70,31.69,31.81,65,0.02,11,
540027,PTIL,T,255.00,255.00,255.00,255.00,10,0.02,1,
539982,ASYL,B,7.60,7.60,7.31,7.60,279,0.02,5,
539659,VIDLI,T,34.50,37.65,34.50,37.65,81,0.02,4,
539383,MINFY,Z,9.27,9.27,8.81,9.27,268,0.02,8,
538713,ATISHAY,X,30.80,32.69,30.65,32.45,83,0.02,11,
538433,CCFCL,Z,0.44,0.44,0.42,0.42,6140,0.02,5,
532817,ORIENTALTL,B,6.97,7.00,6.97,7.00,315,0.02,5,
532806,AICHAMP,XT,27.00,27.00,27.00,27.00,102,0.02,3,
530167,MONGIPA,XT,22.94,22.94,21.55,21.55,45,0.01,3,
530429,ASHISHPO,X,19.75,19.75,19.75,19.75,80,0.01,6,
530457,CINERAD,X,3.00,3.00,2.85,2.85,631,0.01,3,
530917,RRSECUR,P,5.01,5.01,5.01,5.01,200,0.01,1,
530533,TERAI,X,69.60,69.60,65.65,69.55,25,0.01,6,
531255,PARAGONF,XT,36.96,36.96,36.96,36.96,52,0.01,4,
531199,GLANCE,X,58.95,58.95,54.00,55.00,27,0.01,7,
531155,EPSOMPRO,X,3.70,3.72,3.70,3.72,537,0.01,3,
531158,CATVISION,XT,13.27,13.27,13.00,13.00,132,0.01,8,
530973,ALFAICA,XT,41.85,41.85,41.85,41.85,25,0.01,2,
531080,SHRIKRISH,X,20.85,20.85,19.99,20.00,59,0.01,6,
523874,PRECISION,XT,1.55,1.55,1.48,1.48,767,0.01,10,
524818,DYNAMIND,X,61.50,63.00,61.50,63.00,23,0.01,3,
524652,INDSWFTLTD,B,7.97,7.97,7.88,7.88,201,0.01,2,
526325,ORIENTLTD,B,55.95,55.95,55.95,55.95,20,0.01,2,
532320,VAARAD,X,11.04,11.30,11.00,11.30,112,0.01,7,
531913,GOPAIST,XT,10.00,10.00,10.00,10.00,165,0.01,3,
531910,MADHUVEER,XT,11.35,11.35,11.35,11.35,107,0.01,2,
531900,CCLINTER,X,16.95,16.95,15.55,16.39,76,0.01,7,
532164,MINOLTAF,Z,9.11,9.11,8.85,8.85,144,0.01,9,
531680,MAYUR,XT,6.85,7.03,6.85,7.03,201,0.01,3,
531472,CYBELEIND,X,15.50,15.70,15.50,15.70,125,0.01,2,
531574,VASINFRA,X,3.15,3.35,3.15,3.35,444,0.01,2,
531582,BERYLSE,XT,12.07,12.07,11.50,11.50,151,0.01,6,
531341,GUJINV,X,10.62,10.62,10.60,10.60,101,0.01,3,
531346,EASTRED,X,30.95,30.95,28.05,30.78,59,0.01,6,
501421,TECHNVISN,XT,185.70,205.00,185.70,205.00,8,0.01,4,
500388,SKPMIL,XT,19.53,20.55,19.53,20.55,50,0.01,2,
502589,VAPIPPR,XT,65.00,65.00,65.00,65.00,20,0.01,1,
504397,GANHOLD,XT,41.52,41.52,41.52,41.52,38,0.01,3,
521062,OCTAVE,X,1.98,2.07,1.98,2.00,603,0.01,9,
523007,ANSALBU,X,72.55,75.85,72.55,75.00,18,0.01,4,
522108,YUKEN,B,537.25,539.70,537.25,539.70,3,0.01,3,
511176,PARSHWANA,X,29.90,29.90,29.90,29.90,60,0.01,1,
511016,PREMCAP,X,4.86,5.32,4.86,5.25,361,0.01,10,
508954,FINKURVE,X,82.24,82.24,77.60,81.50,13,0.01,11,
508905,SMIFS,X,40.75,40.75,38.55,40.00,49,0.01,4,
509084,PHOTON,XT,75.15,75.15,75.15,75.15,14,0.01,2,
511391,INTRGLB,X,23.80,23.85,23.80,23.85,55,0.01,2,
511738,MEHSECU,XT,22.00,22.00,22.00,22.00,87,0.01,1,
513063,TRANSFRE,XT,19.00,20.00,19.00,20.00,55,0.01,3,
512485,DHANCOT,X,48.50,48.50,46.10,46.10,42,0.01,6,
513515,SRIND,XT,1.84,1.92,1.84,1.84,694,0.01,8,
513575,STERPOW,XT,15.75,15.80,15.75,15.80,117,0.01,2,
538464,TPROJECT,X,2.27,2.27,2.27,2.27,740,0.01,5,
538596,QUANTBUILD,X,3.77,3.77,3.41,3.76,309,0.01,7,
537840,RAUNAQEPC,XT,25.65,28.00,25.65,28.00,51,0.01,2,
538092,VASUPRADA,X,75.80,75.80,74.80,74.80,14,0.01,3,
536846,YURANUS,XT,10.44,10.44,10.44,10.44,142,0.01,5,
539384,KRISHNACAP,XT,23.90,25.00,23.90,24.99,69,0.01,7,
539527,CREATIVE,X,488.80,488.80,467.00,467.00,4,0.01,4,
539980,ICICIMCAP,B,93.50,94.90,93.50,94.59,18,0.01,15,
539267,SAMSRITA,X,23.00,24.99,23.00,24.75,46,0.01,4,
538926,NAPL,X,84.25,84.25,76.25,76.25,21,0.01,2,
538918,VANICOM,X,10.00,10.00,10.00,10.00,105,0.01,5,
540788,ASPIRA,X,36.25,37.95,36.25,37.00,42,0.01,5,
570002,FELDVR,T,6.00,6.45,6.00,6.40,315,0.01,4,
543738,DSPBANKETF,B,40.10,40.80,40.10,40.75,28,0.01,10,
543570,HDFCNEXT50,B,374.90,378.00,374.90,378.00,5,0.01,5,
543607,HDFCGROWTH,B,86.40,86.40,85.78,85.78,23,0.01,12,
543481,MAM150ETF,B,11.45,11.64,11.45,11.64,110,0.01,15,
543501,MOLOWVOL,B,24.10,24.20,23.91,24.10,75,0.01,14,
542839,NIEHSPD,B,0.89,0.89,0.76,0.76,1985,0.01,5,
513472,SIMPLEXCAS,X,38.00,38.00,38.00,38.00,11,0.00,2,
513309,GOLKONDA,Z,25.90,25.90,25.90,25.90,10,0.00,1,
512099,EY,XT,115.25,115.25,115.25,115.25,5,0.00,1,
512301,CHMBBRW,X,2.84,2.84,2.84,2.84,234,0.00,6,
512597,KEYFINSER,B,93.65,94.75,93.65,94.75,10,0.00,2,
511712,RELICTEC,X,17.39,17.39,17.39,17.39,50,0.00,2,
511626,RRFIN,X,7.80,7.80,7.80,7.80,10,0.00,1,
511688,MATHEWE,X,6.28,6.28,6.28,6.28,12,0.00,2,
511692,AJCON,X,30.95,30.95,30.25,30.95,3,0.00,3,
512064,VISVEN,X,78.95,78.95,78.95,78.95,1,0.00,1,
511756,ABIRAFN,Z,18.60,18.60,18.24,18.24,4,0.00,3,
511187,MILLENNIUM,XT,1.50,1.64,1.50,1.64,236,0.00,7,
511194,ICDSLTD,T,20.77,20.77,20.69,20.69,11,0.00,2,
522027,EMAINDIA,X,25.99,25.99,25.99,25.99,11,0.00,2,
523054,ZBINTXPP,XT,750.00,750.00,750.00,750.00,1,0.00,1,
523151,OTCO,X,5.28,5.35,5.28,5.35,36,0.00,4,
522289,NMSRESRC,XT,21.00,21.00,19.05,19.05,20,0.00,4,
522245,IYKOTHITE,XT,24.25,24.25,21.95,21.95,4,0.00,2,
520123,ABCINDQ,X,76.00,76.00,76.00,76.00,10,0.00,1,
521200,SURYALAXMI,B,53.85,53.85,53.85,53.85,1,0.00,1,
521163,ZODIACLOTH,B,91.95,92.05,91.95,92.05,3,0.00,3,
519299,PRIMIND,Z,5.23,5.50,5.23,5.50,4,0.00,2,
519494,NKIND,B,35.55,35.55,35.55,35.55,10,0.00,1,
519477,CIANAGRO,XT,44.80,46.05,43.00,44.00,17,0.00,9,
519528,NORBTEAEXP,B,8.81,9.03,8.81,9.03,103,0.00,6,
517397,PANELEC,X,28.66,28.66,28.66,28.66,4,0.00,2,
517437,DUTRON,XT,146.00,146.00,139.50,139.50,2,0.00,2,
519279,MADHURIND,XT,4.80,4.80,4.80,4.80,50,0.00,1,
514264,SEASONST,X,10.25,11.31,10.25,11.31,14,0.00,3,
514454,SOUTLAT,XT,17.50,17.50,17.50,17.50,1,0.00,1,
514400,GARWSYN,X,8.44,8.44,8.42,8.42,59,0.00,7,
516062,NATPLY,Z,6.45,6.75,6.45,6.75,4,0.00,3,
515059,MADHUDIN,X,21.90,21.90,21.90,21.90,20,0.00,2,
504646,BGWTATO,X,273.95,273.95,269.90,269.90,2,0.00,2,
504356,ZMULTIPU,XT,7.39,7.39,7.39,7.39,78,0.00,3,
504340,CONFINT,X,10.91,10.91,10.91,10.91,1,0.00,1,
505703,DECANBRG,XT,34.70,34.70,34.70,34.70,1,0.00,1,
505285,TULIVE,XT,180.00,180.00,180.00,180.00,1,0.00,1,
502893,UNITEDINT,X,55.50,55.50,55.50,55.50,1,0.00,1,
501477,MULLER,XT,180.50,180.50,180.50,180.50,2,0.00,1,
501622,AMALGAM,XT,27.40,27.40,26.13,26.13,19,0.00,4,
501430,BOMBCYC,X,709.90,709.90,709.90,709.90,1,0.00,1,
502250,LERTHAI,XT,408.00,408.00,408.00,408.00,1,0.00,1,
503092,PASUSPG,X,23.25,23.25,23.00,23.00,2,0.00,2,
508664,BESTEAST,X,51.00,51.00,51.00,51.00,1,0.00,1,
507938,MNPLFIN,P,7.10,7.10,7.10,7.10,100,0.00,1,
507946,KIDUJA,X,59.95,59.95,59.50,59.50,4,0.00,2,
507948,KEYCORP,XT,50.70,50.70,50.70,50.70,6,0.00,2,
507864,PIONRINV,X,33.20,33.20,33.15,33.15,9,0.00,2,
506975,RAJSPTR,P,1.57,1.57,1.50,1.50,500,0.00,2,
506935,CONTCHM,XT,79.38,79.38,72.80,72.80,3,0.00,3,
506166,APIS,XT,61.32,61.32,61.32,61.32,10,0.00,1,
501370,WALCHPF,X,112.50,120.85,112.50,120.00,4,0.00,4,
501148,DSINVEST,XT,222.10,222.10,222.10,222.10,2,0.00,1,
531338,MILESTONE,X,15.00,15.00,14.50,14.50,7,0.00,3,
531340,BERVINL,XT,33.10,33.10,33.10,33.10,3,0.00,3,
531360,GOLECHA,X,24.93,24.93,24.92,24.92,30,0.00,3,
531283,CINDRELL,XT,11.00,11.00,11.00,11.00,11,0.00,2,
